Year,iso_code3,cost_enfu_fuel_gasoline_usd_per_m3
2028,KAZ,1504.9999999999998
2029,KAZ,1504.9999999999998
2030,KAZ,1504.9999999999998
2031,KAZ,1504.9999999999998
2032,KAZ,1504.9999999999998
2033,KAZ,1504.9999999999998
2034,KAZ,1504.9999999999998
2035,KAZ,1504.9999999999998
2036,KAZ,1504.9999999999998
2037,KAZ,1504.9999999999998
2038,KAZ,1504.9999999999998
2039,KAZ,1504.9999999999998
2040,KAZ,1504.9999999999998
2041,KAZ,1504.9999999999998
2042,KAZ,1504.9999999999998
2043,KAZ,1504.9999999999998
2044,KAZ,1504.9999999999998
2045,KAZ,1504.9999999999998
2046,KAZ,1504.9999999999998
2047,KAZ,1504.9999999999998
2048,KAZ,1504.9999999999998
2049,KAZ,1504.9999999999998
2050,KAZ,1504.9999999999998
2021,KEN,2435.0
2022,KEN,2435.0
2023,KEN,2435.0
2024,KEN,2435.0
2025,KEN,2435.0
2026,KEN,2435.0
2027,KEN,2435.0
2028,KEN,2435.0
2029,KEN,2435.0
2030,KEN,2435.0
2031,KEN,2435.0
2032,KEN,2435.0
2033,KEN,2435.0
2034,KEN,2435.0
2035,KEN,2435.0
2036,KEN,2435.0
2037,KEN,2435.0
2038,KEN,2435.0
2039,KEN,2435.0
2040,KEN,2435.0
2041,KEN,2435.0
2042,KEN,2435.0
2043,KEN,2435.0
2044,KEN,2435.0
2045,KEN,2435.0
2046,KEN,2435.0
2047,KEN,2435.0
2048,KEN,2435.0
2049,KEN,2435.0
2050,KEN,2435.0
2021,KGZ,1761.25
2022,KGZ,1761.25
2023,KGZ,1761.25
2024,KGZ,1761.25
2025,KGZ,1761.25
2026,KGZ,1761.25
2027,KGZ,1761.25
2028,KGZ,1761.25
2029,KGZ,1761.25
2030,KGZ,1761.25
2031,KGZ,1761.25
2032,KGZ,1761.25
2033,KGZ,1761.25
2034,KGZ,1761.25
2035,KGZ,1761.25
2036,KGZ,1761.25
2037,KGZ,1761.25
2038,KGZ,1761.25
2039,KGZ,1761.25
2040,KGZ,1761.25
2041,KGZ,1761.25
2042,KGZ,1761.25
2043,KGZ,1761.25
2044,KGZ,1761.25
2045,KGZ,1761.25
2046,KGZ,1761.25
2047,KGZ,1761.25
2048,KGZ,1761.25
2049,KGZ,1761.25
2050,KGZ,1761.25
2021,KHM,2070.2170293586955
2022,KHM,2070.2170293586955
2023,KHM,2070.2170293586955
2024,KHM,2070.2170293586955
2025,KHM,2070.2170293586955
2026,KHM,2070.2170293586955
2027,KHM,2070.2170293586955
2028,KHM,2070.2170293586955
2029,KHM,2070.2170293586955
2030,KHM,2070.2170293586955
2031,KHM,2070.2170293586955
2032,KHM,2070.2170293586955
2033,KHM,2070.2170293586955
2034,KHM,2070.2170293586955
2035,KHM,2070.2170293586955
2036,KHM,2070.2170293586955
2037,KHM,2070.2170293586955
2038,KHM,2070.2170293586955
2039,KHM,2070.2170293586955
2040,KHM,2070.2170293586955
2041,KHM,2070.2170293586955
2042,KHM,2070.2170293586955
2043,KHM,2070.2170293586955
2044,KHM,2070.2170293586955
2045,KHM,2070.2170293586955
2046,KHM,2070.2170293586955
2047,KHM,2070.2170293586955
2048,KHM,2070.2170293586955
2049,KHM,2070.2170293586955
2050,KHM,2070.2170293586955
2021,KIR,2070.2170293586955
2022,KIR,2070.2170293586955
2023,KIR,2070.2170293586955
2024,KIR,2070.2170293586955
2025,KIR,2070.2170293586955
2026,KIR,2070.2170293586955
2027,KIR,2070.2170293586955
2028,KIR,2070.2170293586955
2029,KIR,2070.2170293586955
2030,KIR,2070.2170293586955
2031,KIR,2070.2170293586955
2032,KIR,2070.2170293586955
2033,KIR,2070.2170293586955
2034,KIR,2070.2170293586955
2035,KIR,2070.2170293586955
2036,KIR,2070.2170293586955
2037,KIR,2070.2170293586955
2038,KIR,2070.2170293586955
2039,KIR,2070.2170293586955
2040,KIR,2070.2170293586955
2041,KIR,2070.2170293586955
2042,KIR,2070.2170293586955
2043,KIR,2070.2170293586955
2044,KIR,2070.2170293586955
2045,KIR,2070.2170293586955
2046,KIR,2070.2170293586955
2047,KIR,2070.2170293586955
2048,KIR,2070.2170293586955
2049,KIR,2070.2170293586955
2050,KIR,2070.2170293586955
2021,KNA,2070.2170293586955
2022,KNA,2070.2170293586955
2023,KNA,2070.2170293586955
2024,KNA,2070.2170293586955
2025,KNA,2070.2170293586955
2026,KNA,2070.2170293586955
2027,KNA,2070.2170293586955
2028,KNA,2070.2170293586955
2029,KNA,2070.2170293586955
2030,KNA,2070.2170293586955
2031,KNA,2070.2170293586955
2032,KNA,2070.2170293586955
2033,KNA,2070.2170293586955
2034,KNA,2070.2170293586955
2035,KNA,2070.2170293586955
2036,KNA,2070.2170293586955
2037,KNA,2070.2170293586955
2038,KNA,2070.2170293586955
2039,KNA,2070.2170293586955
2040,KNA,2070.2170293586955
2041,KNA,2070.2170293586955
2042,KNA,2070.2170293586955
2043,KNA,2070.2170293586955
2044,KNA,2070.2170293586955
2045,KNA,2070.2170293586955
2046,KNA,2070.2170293586955
2047,KNA,2070.2170293586955
2048,KNA,2070.2170293586955
2049,KNA,2070.2170293586955
2050,KNA,2070.2170293586955
2021,KOR,2162.5
2022,KOR,2162.5
2023,KOR,2162.5
2024,KOR,2162.5
2025,KOR,2162.5
2026,KOR,2162.5
2027,KOR,2162.5
2028,KOR,2162.5
2029,KOR,2162.5
2030,KOR,2162.5
2031,KOR,2162.5
2032,KOR,2162.5
2033,KOR,2162.5
2034,KOR,2162.5
2035,KOR,2162.5
2036,KOR,2162.5
2037,KOR,2162.5
2038,KOR,2162.5
2039,KOR,2162.5
2040,KOR,2162.5
2041,KOR,2162.5
2042,KOR,2162.5
2043,KOR,2162.5
2044,KOR,2162.5
2045,KOR,2162.5
2046,KOR,2162.5
2047,KOR,2162.5
2048,KOR,2162.5
2049,KOR,2162.5
2050,KOR,2162.5
2021,KWT,2070.2170293586955
2022,KWT,2070.2170293586955
2023,KWT,2070.2170293586955
2024,KWT,2070.2170293586955
2025,KWT,2070.2170293586955
2026,KWT,2070.2170293586955
2027,KWT,2070.2170293586955
2028,KWT,2070.2170293586955
2029,KWT,2070.2170293586955
2030,KWT,2070.2170293586955
2031,KWT,2070.2170293586955
2032,KWT,2070.2170293586955
2033,KWT,2070.2170293586955
2034,KWT,2070.2170293586955
2035,KWT,2070.2170293586955
2036,KWT,2070.2170293586955
2037,KWT,2070.2170293586955
2038,KWT,2070.2170293586955
2039,KWT,2070.2170293586955
2040,KWT,2070.2170293586955
2041,KWT,2070.2170293586955
2042,KWT,2070.2170293586955
2043,KWT,2070.2170293586955
2044,KWT,2070.2170293586955
2045,KWT,2070.2170293586955
2046,KWT,2070.2170293586955
2047,KWT,2070.2170293586955
2048,KWT,2070.2170293586955
2049,KWT,2070.2170293586955
2050,KWT,2070.2170293586955
2021,LAO,2070.2170293586955
2022,LAO,2070.2170293586955
2023,LAO,2070.2170293586955
2024,LAO,2070.2170293586955
2025,LAO,2070.2170293586955
2026,LAO,2070.2170293586955
2027,LAO,2070.2170293586955
2028,LAO,2070.2170293586955
2029,LAO,2070.2170293586955
2030,LAO,2070.2170293586955
2031,LAO,2070.2170293586955
2032,LAO,2070.2170293586955
2033,LAO,2070.2170293586955
2034,LAO,2070.2170293586955
2035,LAO,2070.2170293586955
2036,LAO,2070.2170293586955
2037,LAO,2070.2170293586955
2038,LAO,2070.2170293586955
2039,LAO,2070.2170293586955
2040,LAO,2070.2170293586955
2041,LAO,2070.2170293586955
2042,LAO,2070.2170293586955
2043,LAO,2070.2170293586955
2044,LAO,2070.2170293586955
2045,LAO,2070.2170293586955
2046,LAO,2070.2170293586955
2047,LAO,2070.2170293586955
2048,LAO,2070.2170293586955
2049,LAO,2070.2170293586955
2050,LAO,2070.2170293586955
2021,LBN,2070.2170293586955
2022,LBN,2070.2170293586955
2023,LBN,2070.2170293586955
2024,LBN,2070.2170293586955
2025,LBN,2070.2170293586955
2026,LBN,2070.2170293586955
2027,LBN,2070.2170293586955
2028,LBN,2070.2170293586955
2029,LBN,2070.2170293586955
2030,LBN,2070.2170293586955
2031,LBN,2070.2170293586955
2032,LBN,2070.2170293586955
2033,LBN,2070.2170293586955
2034,LBN,2070.2170293586955
2035,LBN,2070.2170293586955
2036,LBN,2070.2170293586955
2037,LBN,2070.2170293586955
2038,LBN,2070.2170293586955
2039,LBN,2070.2170293586955
2040,LBN,2070.2170293586955
2041,LBN,2070.2170293586955
2042,LBN,2070.2170293586955
2043,LBN,2070.2170293586955
2044,LBN,2070.2170293586955
2045,LBN,2070.2170293586955
2046,LBN,2070.2170293586955
2047,LBN,2070.2170293586955
2048,LBN,2070.2170293586955
2049,LBN,2070.2170293586955
2050,LBN,2070.2170293586955
2021,LBR,2070.2170293586955
2022,LBR,2070.2170293586955
2023,LBR,2070.2170293586955
2024,LBR,2070.2170293586955
2025,LBR,2070.2170293586955
2026,LBR,2070.2170293586955
2027,LBR,2070.2170293586955
2028,LBR,2070.2170293586955
2029,LBR,2070.2170293586955
2030,LBR,2070.2170293586955
2031,LBR,2070.2170293586955
2032,LBR,2070.2170293586955
2033,LBR,2070.2170293586955
2034,LBR,2070.2170293586955
2035,LBR,2070.2170293586955
2036,LBR,2070.2170293586955
2037,LBR,2070.2170293586955
2038,LBR,2070.2170293586955
2039,LBR,2070.2170293586955
2040,LBR,2070.2170293586955
2041,LBR,2070.2170293586955
2042,LBR,2070.2170293586955
2043,LBR,2070.2170293586955
2044,LBR,2070.2170293586955
2045,LBR,2070.2170293586955
2046,LBR,2070.2170293586955
2047,LBR,2070.2170293586955
2048,LBR,2070.2170293586955
2049,LBR,2070.2170293586955
2050,LBR,2070.2170293586955
2021,LBY,2070.2170293586955
2022,LBY,2070.2170293586955
2023,LBY,2070.2170293586955
2024,LBY,2070.2170293586955
2025,LBY,2070.2170293586955
2026,LBY,2070.2170293586955
2027,LBY,2070.2170293586955
2028,LBY,2070.2170293586955
2029,LBY,2070.2170293586955
2030,LBY,2070.2170293586955
2031,LBY,2070.2170293586955
2032,LBY,2070.2170293586955
2033,LBY,2070.2170293586955
2034,LBY,2070.2170293586955
2035,LBY,2070.2170293586955
2036,LBY,2070.2170293586955
2037,LBY,2070.2170293586955
2038,LBY,2070.2170293586955
2039,LBY,2070.2170293586955
2040,LBY,2070.2170293586955
2041,LBY,2070.2170293586955
2042,LBY,2070.2170293586955
2043,LBY,2070.2170293586955
2044,LBY,2070.2170293586955
2045,LBY,2070.2170293586955
2046,LBY,2070.2170293586955
2047,LBY,2070.2170293586955
2048,LBY,2070.2170293586955
2049,LBY,2070.2170293586955
2050,LBY,2070.2170293586955
2021,LCA,2070.2170293586955
2022,LCA,2070.2170293586955
2023,LCA,2070.2170293586955
2024,LCA,2070.2170293586955
2025,LCA,2070.2170293586955
2026,LCA,2070.2170293586955
2027,LCA,2070.2170293586955
2028,LCA,2070.2170293586955
2029,LCA,2070.2170293586955
2030,LCA,2070.2170293586955
2031,LCA,2070.2170293586955
2032,LCA,2070.2170293586955
2033,LCA,2070.2170293586955
2034,LCA,2070.2170293586955
2035,LCA,2070.2170293586955
2036,LCA,2070.2170293586955
2037,LCA,2070.2170293586955
2038,LCA,2070.2170293586955
2039,LCA,2070.2170293586955
2040,LCA,2070.2170293586955
2041,LCA,2070.2170293586955
2042,LCA,2070.2170293586955
2043,LCA,2070.2170293586955
2044,LCA,2070.2170293586955
2045,LCA,2070.2170293586955
2046,LCA,2070.2170293586955
2047,LCA,2070.2170293586955
2048,LCA,2070.2170293586955
2049,LCA,2070.2170293586955
2050,LCA,2070.2170293586955
2021,LIE,2070.2170293586955
2022,LIE,2070.2170293586955
2023,LIE,2070.2170293586955
2024,LIE,2070.2170293586955
2025,LIE,2070.2170293586955
2026,LIE,2070.2170293586955
2027,LIE,2070.2170293586955
2028,LIE,2070.2170293586955
2029,LIE,2070.2170293586955
2030,LIE,2070.2170293586955
2031,LIE,2070.2170293586955
2032,LIE,2070.2170293586955
2033,LIE,2070.2170293586955
2034,LIE,2070.2170293586955
2035,LIE,2070.2170293586955
2036,LIE,2070.2170293586955
2037,LIE,2070.2170293586955
2038,LIE,2070.2170293586955
2039,LIE,2070.2170293586955
2040,LIE,2070.2170293586955
2041,LIE,2070.2170293586955
2042,LIE,2070.2170293586955
2043,LIE,2070.2170293586955
2044,LIE,2070.2170293586955
2045,LIE,2070.2170293586955
2046,LIE,2070.2170293586955
2047,LIE,2070.2170293586955
2048,LIE,2070.2170293586955
2049,LIE,2070.2170293586955
2050,LIE,2070.2170293586955
2021,LKA,3342.857143
2022,LKA,3342.857143
2023,LKA,3342.857143
2024,LKA,3342.857143
2025,LKA,3342.857143
2026,LKA,3342.857143
2027,LKA,3342.857143
2028,LKA,3342.857143
2029,LKA,3342.857143
2030,LKA,3342.857143
2031,LKA,3342.857143
2032,LKA,3342.857143
2033,LKA,3342.857143
2034,LKA,3342.857143
2035,LKA,3342.857143
2036,LKA,3342.857143
2037,LKA,3342.857143
2038,LKA,3342.857143
2039,LKA,3342.857143
2040,LKA,3342.857143
2041,LKA,3342.857143
2042,LKA,3342.857143
2043,LKA,3342.857143
2044,LKA,3342.857143
2045,LKA,3342.857143
2046,LKA,3342.857143
2047,LKA,3342.857143
2048,LKA,3342.857143
2049,LKA,3342.857143
2050,LKA,3342.857143
2021,LSO,2070.2170293586955
2022,LSO,2070.2170293586955
2023,LSO,2070.2170293586955
2024,LSO,2070.2170293586955
2025,LSO,2070.2170293586955
2026,LSO,2070.2170293586955
2027,LSO,2070.2170293586955
2028,LSO,2070.2170293586955
2029,LSO,2070.2170293586955
2030,LSO,2070.2170293586955
2031,LSO,2070.2170293586955
2032,LSO,2070.2170293586955
2033,LSO,2070.2170293586955
2034,LSO,2070.2170293586955
2035,LSO,2070.2170293586955
2036,LSO,2070.2170293586955
2037,LSO,2070.2170293586955
2038,LSO,2070.2170293586955
2039,LSO,2070.2170293586955
2040,LSO,2070.2170293586955
2041,LSO,2070.2170293586955
2042,LSO,2070.2170293586955
2043,LSO,2070.2170293586955
2044,LSO,2070.2170293586955
2045,LSO,2070.2170293586955
2046,LSO,2070.2170293586955
2047,LSO,2070.2170293586955
2048,LSO,2070.2170293586955
2049,LSO,2070.2170293586955
2050,LSO,2070.2170293586955
2021,LTU,2815.714286
2022,LTU,2815.714286
2023,LTU,2815.714286
2024,LTU,2815.714286
2025,LTU,2815.714286
2026,LTU,2815.714286
2027,LTU,2815.714286
2028,LTU,2815.714286
2029,LTU,2815.714286
2030,LTU,2815.714286
2031,LTU,2815.714286
2032,LTU,2815.714286
2033,LTU,2815.714286
2034,LTU,2815.714286
2035,LTU,2815.714286
2036,LTU,2815.714286
2037,LTU,2815.714286
2038,LTU,2815.714286
2039,LTU,2815.714286
2040,LTU,2815.714286
2041,LTU,2815.714286
2042,LTU,2815.714286
2043,LTU,2815.714286
2044,LTU,2815.714286
2045,LTU,2815.714286
2046,LTU,2815.714286
2047,LTU,2815.714286
2048,LTU,2815.714286
2049,LTU,2815.714286
2050,LTU,2815.714286
2021,LUX,1401.875
2022,LUX,1401.875
2023,LUX,1401.875
2024,LUX,1401.875
2025,LUX,1401.875
2026,LUX,1401.875
2027,LUX,1401.875
2028,LUX,1401.875
2029,LUX,1401.875
2030,LUX,1401.875
2031,LUX,1401.875
2032,LUX,1401.875
2033,LUX,1401.875
2034,LUX,1401.875
2035,LUX,1401.875
2036,LUX,1401.875
2037,LUX,1401.875
2038,LUX,1401.875
2039,LUX,1401.875
2040,LUX,1401.875
2041,LUX,1401.875
2042,LUX,1401.875
2043,LUX,1401.875
2044,LUX,1401.875
2045,LUX,1401.875
2046,LUX,1401.875
2047,LUX,1401.875
2048,LUX,1401.875
2049,LUX,1401.875
2050,LUX,1401.875
2021,LVA,2437.5
2022,LVA,2437.5
2023,LVA,2437.5
2024,LVA,2437.5
2025,LVA,2437.5
2026,LVA,2437.5
2027,LVA,2437.5
2028,LVA,2437.5
2029,LVA,2437.5
2030,LVA,2437.5
2031,LVA,2437.5
2032,LVA,2437.5
2033,LVA,2437.5
2034,LVA,2437.5
2035,LVA,2437.5
2036,LVA,2437.5
2037,LVA,2437.5
2038,LVA,2437.5
2039,LVA,2437.5
2040,LVA,2437.5
2041,LVA,2437.5
2042,LVA,2437.5
2043,LVA,2437.5
2044,LVA,2437.5
2045,LVA,2437.5
2046,LVA,2437.5
2047,LVA,2437.5
2048,LVA,2437.5
2049,LVA,2437.5
2050,LVA,2437.5
2021,MAC,2070.2170293586955
2022,MAC,2070.2170293586955
2023,MAC,2070.2170293586955
2024,MAC,2070.2170293586955
2025,MAC,2070.2170293586955
2026,MAC,2070.2170293586955
2027,MAC,2070.2170293586955
2028,MAC,2070.2170293586955
2029,MAC,2070.2170293586955
2030,MAC,2070.2170293586955
2031,MAC,2070.2170293586955
2032,MAC,2070.2170293586955
2033,MAC,2070.2170293586955
2034,MAC,2070.2170293586955
2035,MAC,2070.2170293586955
2036,MAC,2070.2170293586955
2037,MAC,2070.2170293586955
2038,MAC,2070.2170293586955
2039,MAC,2070.2170293586955
2040,MAC,2070.2170293586955
2041,MAC,2070.2170293586955
2042,MAC,2070.2170293586955
2043,MAC,2070.2170293586955
2044,MAC,2070.2170293586955
2045,MAC,2070.2170293586955
2046,MAC,2070.2170293586955
2047,MAC,2070.2170293586955
2048,MAC,2070.2170293586955
2049,MAC,2070.2170293586955
2050,MAC,2070.2170293586955
2021,MAF,2070.2170293586955
2022,MAF,2070.2170293586955
2023,MAF,2070.2170293586955
2024,MAF,2070.2170293586955
2025,MAF,2070.2170293586955
2026,MAF,2070.2170293586955
2027,MAF,2070.2170293586955
2028,MAF,2070.2170293586955
2029,MAF,2070.2170293586955
2030,MAF,2070.2170293586955
2031,MAF,2070.2170293586955
2032,MAF,2070.2170293586955
2033,MAF,2070.2170293586955
2034,MAF,2070.2170293586955
2035,MAF,2070.2170293586955
2036,MAF,2070.2170293586955
2037,MAF,2070.2170293586955
2038,MAF,2070.2170293586955
2039,MAF,2070.2170293586955
2040,MAF,2070.2170293586955
2041,MAF,2070.2170293586955
2042,MAF,2070.2170293586955
2043,MAF,2070.2170293586955
2044,MAF,2070.2170293586955
2045,MAF,2070.2170293586955
2046,MAF,2070.2170293586955
2047,MAF,2070.2170293586955
2048,MAF,2070.2170293586955
2049,MAF,2070.2170293586955
2050,MAF,2070.2170293586955
2021,MAR,3065.0
2022,MAR,3065.0
2023,MAR,3065.0
2024,MAR,3065.0
2025,MAR,3065.0
2026,MAR,3065.0
2027,MAR,3065.0
2028,MAR,3065.0
2029,MAR,3065.0
2030,MAR,3065.0
2031,MAR,3065.0
2032,MAR,3065.0
2033,MAR,3065.0
2034,MAR,3065.0
2035,MAR,3065.0
2036,MAR,3065.0
2037,MAR,3065.0
2038,MAR,3065.0
2039,MAR,3065.0
2040,MAR,3065.0
2041,MAR,3065.0
2042,MAR,3065.0
2043,MAR,3065.0
2044,MAR,3065.0
2045,MAR,3065.0
2046,MAR,3065.0
2047,MAR,3065.0
2048,MAR,3065.0
2049,MAR,3065.0
2050,MAR,3065.0
2021,MCO,2070.2170293586955
2022,MCO,2070.2170293586955
2023,MCO,2070.2170293586955
2024,MCO,2070.2170293586955
2025,MCO,2070.2170293586955
2026,MCO,2070.2170293586955
2027,MCO,2070.2170293586955
2028,MCO,2070.2170293586955
2029,MCO,2070.2170293586955
2030,MCO,2070.2170293586955
2031,MCO,2070.2170293586955
2032,MCO,2070.2170293586955
2033,MCO,2070.2170293586955
2034,MCO,2070.2170293586955
2035,MCO,2070.2170293586955
2036,MCO,2070.2170293586955
2037,MCO,2070.2170293586955
2038,MCO,2070.2170293586955
2039,MCO,2070.2170293586955
2040,MCO,2070.2170293586955
2041,MCO,2070.2170293586955
2042,MCO,2070.2170293586955
2043,MCO,2070.2170293586955
2044,MCO,2070.2170293586955
2045,MCO,2070.2170293586955
2046,MCO,2070.2170293586955
2047,MCO,2070.2170293586955
2048,MCO,2070.2170293586955
2049,MCO,2070.2170293586955
2050,MCO,2070.2170293586955
2021,MDA,2680.0
2022,MDA,2680.0
2023,MDA,2680.0
2024,MDA,2680.0
2025,MDA,2680.0
2026,MDA,2680.0
2027,MDA,2680.0
2028,MDA,2680.0
2029,MDA,2680.0
2030,MDA,2680.0
2031,MDA,2680.0
2032,MDA,2680.0
2033,MDA,2680.0
2034,MDA,2680.0
2035,MDA,2680.0
2036,MDA,2680.0
2037,MDA,2680.0
2038,MDA,2680.0
2039,MDA,2680.0
2040,MDA,2680.0
2041,MDA,2680.0
2042,MDA,2680.0
2043,MDA,2680.0
2044,MDA,2680.0
2045,MDA,2680.0
2046,MDA,2680.0
2047,MDA,2680.0
2048,MDA,2680.0
2049,MDA,2680.0
2050,MDA,2680.0
2021,MDG,2070.2170293586955
2022,MDG,2070.2170293586955
2023,MDG,2070.2170293586955
2024,MDG,2070.2170293586955
2025,MDG,2070.2170293586955
2026,MDG,2070.2170293586955
2027,MDG,2070.2170293586955
2028,MDG,2070.2170293586955
2029,MDG,2070.2170293586955
2030,MDG,2070.2170293586955
2031,MDG,2070.2170293586955
2032,MDG,2070.2170293586955
2033,MDG,2070.2170293586955
2034,MDG,2070.2170293586955
2035,MDG,2070.2170293586955
2036,MDG,2070.2170293586955
2037,MDG,2070.2170293586955
2038,MDG,2070.2170293586955
2039,MDG,2070.2170293586955
2040,MDG,2070.2170293586955
2041,MDG,2070.2170293586955
2042,MDG,2070.2170293586955
2043,MDG,2070.2170293586955
2044,MDG,2070.2170293586955
2045,MDG,2070.2170293586955
2046,MDG,2070.2170293586955
2047,MDG,2070.2170293586955
2048,MDG,2070.2170293586955
2049,MDG,2070.2170293586955
2050,MDG,2070.2170293586955
2021,MDV,2070.2170293586955
2022,MDV,2070.2170293586955
2023,MDV,2070.2170293586955
2024,MDV,2070.2170293586955
2025,MDV,2070.2170293586955
2026,MDV,2070.2170293586955
2027,MDV,2070.2170293586955
2028,MDV,2070.2170293586955
2029,MDV,2070.2170293586955
2030,MDV,2070.2170293586955
2031,MDV,2070.2170293586955
2032,MDV,2070.2170293586955
2033,MDV,2070.2170293586955
2034,MDV,2070.2170293586955
2035,MDV,2070.2170293586955
2036,MDV,2070.2170293586955
2037,MDV,2070.2170293586955
2038,MDV,2070.2170293586955
2039,MDV,2070.2170293586955
2040,MDV,2070.2170293586955
2041,MDV,2070.2170293586955
2042,MDV,2070.2170293586955
2043,MDV,2070.2170293586955
2044,MDV,2070.2170293586955
2045,MDV,2070.2170293586955
2046,MDV,2070.2170293586955
2047,MDV,2070.2170293586955
2048,MDV,2070.2170293586955
2049,MDV,2070.2170293586955
2050,MDV,2070.2170293586955
2021,MEX,1481.875
2022,MEX,1481.875
2023,MEX,1481.875
2024,MEX,1481.875
2025,MEX,1481.875
2026,MEX,1481.875
2027,MEX,1481.875
2028,MEX,1481.875
2029,MEX,1481.875
2030,MEX,1481.875
2031,MEX,1481.875
2032,MEX,1481.875
2033,MEX,1481.875
2034,MEX,1481.875
2035,MEX,1481.875
2036,MEX,1481.875
2037,MEX,1481.875
2038,MEX,1481.875
2039,MEX,1481.875
2040,MEX,1481.875
2041,MEX,1481.875
2042,MEX,1481.875
2043,MEX,1481.875
2044,MEX,1481.875
2045,MEX,1481.875
2046,MEX,1481.875
2047,MEX,1481.875
2048,MEX,1481.875
2049,MEX,1481.875
2050,MEX,1481.875
2021,MHL,2070.2170293586955
2022,MHL,2070.2170293586955
2023,MHL,2070.2170293586955
2024,MHL,2070.2170293586955
2025,MHL,2070.2170293586955
2026,MHL,2070.2170293586955
2027,MHL,2070.2170293586955
2028,MHL,2070.2170293586955
2029,MHL,2070.2170293586955
2030,MHL,2070.2170293586955
2031,MHL,2070.2170293586955
2032,MHL,2070.2170293586955
2033,MHL,2070.2170293586955
2034,MHL,2070.2170293586955
2035,MHL,2070.2170293586955
2036,MHL,2070.2170293586955
2037,MHL,2070.2170293586955
2038,MHL,2070.2170293586955
2039,MHL,2070.2170293586955
2040,MHL,2070.2170293586955
2041,MHL,2070.2170293586955
2042,MHL,2070.2170293586955
2043,MHL,2070.2170293586955
2044,MHL,2070.2170293586955
2045,MHL,2070.2170293586955
2046,MHL,2070.2170293586955
2047,MHL,2070.2170293586955
2048,MHL,2070.2170293586955
2049,MHL,2070.2170293586955
2050,MHL,2070.2170293586955
2021,MKD,2070.2170293586955
2022,MKD,2070.2170293586955
2023,MKD,2070.2170293586955
2024,MKD,2070.2170293586955
2025,MKD,2070.2170293586955
2026,MKD,2070.2170293586955
2027,MKD,2070.2170293586955
2028,MKD,2070.2170293586955
2029,MKD,2070.2170293586955
2030,MKD,2070.2170293586955
2031,MKD,2070.2170293586955
2032,MKD,2070.2170293586955
2033,MKD,2070.2170293586955
2034,MKD,2070.2170293586955
2035,MKD,2070.2170293586955
2036,MKD,2070.2170293586955
2037,MKD,2070.2170293586955
2038,MKD,2070.2170293586955
2039,MKD,2070.2170293586955
2040,MKD,2070.2170293586955
2041,MKD,2070.2170293586955
2042,MKD,2070.2170293586955
2043,MKD,2070.2170293586955
2044,MKD,2070.2170293586955
2045,MKD,2070.2170293586955
2046,MKD,2070.2170293586955
2047,MKD,2070.2170293586955
2048,MKD,2070.2170293586955
2049,MKD,2070.2170293586955
2050,MKD,2070.2170293586955
2021,MLI,2070.2170293586955
2022,MLI,2070.2170293586955
2023,MLI,2070.2170293586955
2024,MLI,2070.2170293586955
2025,MLI,2070.2170293586955
2026,MLI,2070.2170293586955
2027,MLI,2070.2170293586955
2028,MLI,2070.2170293586955
2029,MLI,2070.2170293586955
2030,MLI,2070.2170293586955
2031,MLI,2070.2170293586955
2032,MLI,2070.2170293586955
2033,MLI,2070.2170293586955
2034,MLI,2070.2170293586955
2035,MLI,2070.2170293586955
2036,MLI,2070.2170293586955
2037,MLI,2070.2170293586955
2038,MLI,2070.2170293586955
2039,MLI,2070.2170293586955
2040,MLI,2070.2170293586955
2041,MLI,2070.2170293586955
2042,MLI,2070.2170293586955
2043,MLI,2070.2170293586955
2044,MLI,2070.2170293586955
2045,MLI,2070.2170293586955
2046,MLI,2070.2170293586955
2047,MLI,2070.2170293586955
2048,MLI,2070.2170293586955
2049,MLI,2070.2170293586955
2050,MLI,2070.2170293586955
2021,MLT,2348.571429
2022,MLT,2348.571429
2023,MLT,2348.571429
2024,MLT,2348.571429
2025,MLT,2348.571429
2026,MLT,2348.571429
2027,MLT,2348.571429
2028,MLT,2348.571429
2029,MLT,2348.571429
2030,MLT,2348.571429
2031,MLT,2348.571429
2032,MLT,2348.571429
2033,MLT,2348.571429
2034,MLT,2348.571429
2035,MLT,2348.571429
2036,MLT,2348.571429
2037,MLT,2348.571429
2038,MLT,2348.571429
2039,MLT,2348.571429
2040,MLT,2348.571429
2041,MLT,2348.571429
2042,MLT,2348.571429
2043,MLT,2348.571429
2044,MLT,2348.571429
2045,MLT,2348.571429
2046,MLT,2348.571429
2047,MLT,2348.571429
2048,MLT,2348.571429
2049,MLT,2348.571429
2050,MLT,2348.571429
2021,MMR,2070.2170293586955
2022,MMR,2070.2170293586955
2023,MMR,2070.2170293586955
2024,MMR,2070.2170293586955
2025,MMR,2070.2170293586955
2026,MMR,2070.2170293586955
2027,MMR,2070.2170293586955
2028,MMR,2070.2170293586955
2029,MMR,2070.2170293586955
2030,MMR,2070.2170293586955
2031,MMR,2070.2170293586955
2032,MMR,2070.2170293586955
2033,MMR,2070.2170293586955
2034,MMR,2070.2170293586955
2035,MMR,2070.2170293586955
2036,MMR,2070.2170293586955
2037,MMR,2070.2170293586955
2038,MMR,2070.2170293586955
2039,MMR,2070.2170293586955
2040,MMR,2070.2170293586955
2041,MMR,2070.2170293586955
2042,MMR,2070.2170293586955
2043,MMR,2070.2170293586955
