,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_solid_biomass
5631,Senegal,SEN,2042,0.011914625931192345
5632,Senegal,SEN,2043,0.011914625931192345
5633,Senegal,SEN,2044,0.011914625931192345
5634,Senegal,SEN,2045,0.011914625931192345
5635,Senegal,SEN,2046,0.011914625931192345
5636,Senegal,SEN,2047,0.011914625931192345
5637,Senegal,SEN,2048,0.011914625931192345
5638,Senegal,SEN,2049,0.011914625931192345
5639,Senegal,SEN,2050,0.011914625931192345
5649,Serbia,SRB,2020,0.03157369966210602
5650,Serbia,SRB,2021,0.03157369966210602
5651,Serbia,SRB,2022,0.03157369966210602
5652,Serbia,SRB,2023,0.03157369966210602
5653,Serbia,SRB,2024,0.03157369966210602
5654,Serbia,SRB,2025,0.03157369966210602
5655,Serbia,SRB,2026,0.03157369966210602
5656,Serbia,SRB,2027,0.03157369966210602
5657,Serbia,SRB,2028,0.03157369966210602
5658,Serbia,SRB,2029,0.03157369966210602
5659,Serbia,SRB,2030,0.03157369966210602
5660,Serbia,SRB,2031,0.03157369966210602
5661,Serbia,SRB,2032,0.03157369966210602
5662,Serbia,SRB,2033,0.03157369966210602
5663,Serbia,SRB,2034,0.03157369966210602
5664,Serbia,SRB,2035,0.03157369966210602
5665,Serbia,SRB,2036,0.03157369966210602
5666,Serbia,SRB,2037,0.03157369966210602
5667,Serbia,SRB,2038,0.03157369966210602
5668,Serbia,SRB,2039,0.03157369966210602
5669,Serbia,SRB,2040,0.03157369966210602
5670,Serbia,SRB,2041,0.03157369966210602
5671,Serbia,SRB,2042,0.03157369966210602
5672,Serbia,SRB,2043,0.03157369966210602
5673,Serbia,SRB,2044,0.03157369966210602
5674,Serbia,SRB,2045,0.03157369966210602
5675,Serbia,SRB,2046,0.03157369966210602
5676,Serbia,SRB,2047,0.03157369966210602
5677,Serbia,SRB,2048,0.03157369966210602
5678,Serbia,SRB,2049,0.03157369966210602
5679,Serbia,SRB,2050,0.03157369966210602
5689,Sierra Leone,SLE,2020,0.011914625931192345
5690,Sierra Leone,SLE,2021,0.011914625931192345
5691,Sierra Leone,SLE,2022,0.011914625931192345
5692,Sierra Leone,SLE,2023,0.011914625931192345
5693,Sierra Leone,SLE,2024,0.011914625931192345
5694,Sierra Leone,SLE,2025,0.011914625931192345
5695,Sierra Leone,SLE,2026,0.011914625931192345
5696,Sierra Leone,SLE,2027,0.011914625931192345
5697,Sierra Leone,SLE,2028,0.011914625931192345
5698,Sierra Leone,SLE,2029,0.011914625931192345
5699,Sierra Leone,SLE,2030,0.011914625931192345
5700,Sierra Leone,SLE,2031,0.011914625931192345
5701,Sierra Leone,SLE,2032,0.011914625931192345
5702,Sierra Leone,SLE,2033,0.011914625931192345
5703,Sierra Leone,SLE,2034,0.011914625931192345
5704,Sierra Leone,SLE,2035,0.011914625931192345
5705,Sierra Leone,SLE,2036,0.011914625931192345
5706,Sierra Leone,SLE,2037,0.011914625931192345
5707,Sierra Leone,SLE,2038,0.011914625931192345
5708,Sierra Leone,SLE,2039,0.011914625931192345
5709,Sierra Leone,SLE,2040,0.011914625931192345
5710,Sierra Leone,SLE,2041,0.011914625931192345
5711,Sierra Leone,SLE,2042,0.011914625931192345
5712,Sierra Leone,SLE,2043,0.011914625931192345
5713,Sierra Leone,SLE,2044,0.011914625931192345
5714,Sierra Leone,SLE,2045,0.011914625931192345
5715,Sierra Leone,SLE,2046,0.011914625931192345
5716,Sierra Leone,SLE,2047,0.011914625931192345
5717,Sierra Leone,SLE,2048,0.011914625931192345
5718,Sierra Leone,SLE,2049,0.011914625931192345
5719,Sierra Leone,SLE,2050,0.011914625931192345
5729,Singapore,SGP,2020,0.011914625931192345
5730,Singapore,SGP,2021,0.011914625931192345
5731,Singapore,SGP,2022,0.011914625931192345
5732,Singapore,SGP,2023,0.011914625931192345
5733,Singapore,SGP,2024,0.011914625931192345
5734,Singapore,SGP,2025,0.011914625931192345
5735,Singapore,SGP,2026,0.011914625931192345
5736,Singapore,SGP,2027,0.011914625931192345
5737,Singapore,SGP,2028,0.011914625931192345
5738,Singapore,SGP,2029,0.011914625931192345
5739,Singapore,SGP,2030,0.011914625931192345
5740,Singapore,SGP,2031,0.011914625931192345
5741,Singapore,SGP,2032,0.011914625931192345
5742,Singapore,SGP,2033,0.011914625931192345
5743,Singapore,SGP,2034,0.011914625931192345
5744,Singapore,SGP,2035,0.011914625931192345
5745,Singapore,SGP,2036,0.011914625931192345
5746,Singapore,SGP,2037,0.011914625931192345
5747,Singapore,SGP,2038,0.011914625931192345
5748,Singapore,SGP,2039,0.011914625931192345
5749,Singapore,SGP,2040,0.011914625931192345
5750,Singapore,SGP,2041,0.011914625931192345
5751,Singapore,SGP,2042,0.011914625931192345
5752,Singapore,SGP,2043,0.011914625931192345
5753,Singapore,SGP,2044,0.011914625931192345
5754,Singapore,SGP,2045,0.011914625931192345
5755,Singapore,SGP,2046,0.011914625931192345
5756,Singapore,SGP,2047,0.011914625931192345
5757,Singapore,SGP,2048,0.011914625931192345
5758,Singapore,SGP,2049,0.011914625931192345
5759,Singapore,SGP,2050,0.011914625931192345
5769,Slovak Republic,SVK,2020,0.02957763142327562
5770,Slovak Republic,SVK,2021,0.02957763142327562
5771,Slovak Republic,SVK,2022,0.02957763142327562
5772,Slovak Republic,SVK,2023,0.02957763142327562
5773,Slovak Republic,SVK,2024,0.02957763142327562
5774,Slovak Republic,SVK,2025,0.02957763142327562
5775,Slovak Republic,SVK,2026,0.02957763142327562
5776,Slovak Republic,SVK,2027,0.02957763142327562
5777,Slovak Republic,SVK,2028,0.02957763142327562
5778,Slovak Republic,SVK,2029,0.02957763142327562
5779,Slovak Republic,SVK,2030,0.02957763142327562
5780,Slovak Republic,SVK,2031,0.02957763142327562
5781,Slovak Republic,SVK,2032,0.02957763142327562
5782,Slovak Republic,SVK,2033,0.02957763142327562
5783,Slovak Republic,SVK,2034,0.02957763142327562
5784,Slovak Republic,SVK,2035,0.02957763142327562
5785,Slovak Republic,SVK,2036,0.02957763142327562
5786,Slovak Republic,SVK,2037,0.02957763142327562
5787,Slovak Republic,SVK,2038,0.02957763142327562
5788,Slovak Republic,SVK,2039,0.02957763142327562
5789,Slovak Republic,SVK,2040,0.02957763142327562
5790,Slovak Republic,SVK,2041,0.02957763142327562
5791,Slovak Republic,SVK,2042,0.02957763142327562
5792,Slovak Republic,SVK,2043,0.02957763142327562
5793,Slovak Republic,SVK,2044,0.02957763142327562
5794,Slovak Republic,SVK,2045,0.02957763142327562
5795,Slovak Republic,SVK,2046,0.02957763142327562
5796,Slovak Republic,SVK,2047,0.02957763142327562
5797,Slovak Republic,SVK,2048,0.02957763142327562
5798,Slovak Republic,SVK,2049,0.02957763142327562
5799,Slovak Republic,SVK,2050,0.02957763142327562
5809,Slovenia,SVN,2020,0.0021533161068044795
5810,Slovenia,SVN,2021,0.0021533161068044795
5811,Slovenia,SVN,2022,0.0021533161068044795
5812,Slovenia,SVN,2023,0.0021533161068044795
5813,Slovenia,SVN,2024,0.0021533161068044795
5814,Slovenia,SVN,2025,0.0021533161068044795
5815,Slovenia,SVN,2026,0.0021533161068044795
5816,Slovenia,SVN,2027,0.0021533161068044795
5817,Slovenia,SVN,2028,0.0021533161068044795
5818,Slovenia,SVN,2029,0.0021533161068044795
5819,Slovenia,SVN,2030,0.0021533161068044795
5820,Slovenia,SVN,2031,0.0021533161068044795
5821,Slovenia,SVN,2032,0.0021533161068044795
5822,Slovenia,SVN,2033,0.0021533161068044795
5823,Slovenia,SVN,2034,0.0021533161068044795
5824,Slovenia,SVN,2035,0.0021533161068044795
5825,Slovenia,SVN,2036,0.0021533161068044795
5826,Slovenia,SVN,2037,0.0021533161068044795
5827,Slovenia,SVN,2038,0.0021533161068044795
5828,Slovenia,SVN,2039,0.0021533161068044795
5829,Slovenia,SVN,2040,0.0021533161068044795
5830,Slovenia,SVN,2041,0.0021533161068044795
5831,Slovenia,SVN,2042,0.0021533161068044795
5832,Slovenia,SVN,2043,0.0021533161068044795
5833,Slovenia,SVN,2044,0.0021533161068044795
5834,Slovenia,SVN,2045,0.0021533161068044795
5835,Slovenia,SVN,2046,0.0021533161068044795
5836,Slovenia,SVN,2047,0.0021533161068044795
5837,Slovenia,SVN,2048,0.0021533161068044795
5838,Slovenia,SVN,2049,0.0021533161068044795
5839,Slovenia,SVN,2050,0.0021533161068044795
5849,Solomon Islands,SLB,2020,0.011914625931192345
5850,Solomon Islands,SLB,2021,0.011914625931192345
5851,Solomon Islands,SLB,2022,0.011914625931192345
5852,Solomon Islands,SLB,2023,0.011914625931192345
5853,Solomon Islands,SLB,2024,0.011914625931192345
5854,Solomon Islands,SLB,2025,0.011914625931192345
5855,Solomon Islands,SLB,2026,0.011914625931192345
5856,Solomon Islands,SLB,2027,0.011914625931192345
5857,Solomon Islands,SLB,2028,0.011914625931192345
5858,Solomon Islands,SLB,2029,0.011914625931192345
5859,Solomon Islands,SLB,2030,0.011914625931192345
5860,Solomon Islands,SLB,2031,0.011914625931192345
5861,Solomon Islands,SLB,2032,0.011914625931192345
5862,Solomon Islands,SLB,2033,0.011914625931192345
5863,Solomon Islands,SLB,2034,0.011914625931192345
5864,Solomon Islands,SLB,2035,0.011914625931192345
5865,Solomon Islands,SLB,2036,0.011914625931192345
5866,Solomon Islands,SLB,2037,0.011914625931192345
5867,Solomon Islands,SLB,2038,0.011914625931192345
5868,Solomon Islands,SLB,2039,0.011914625931192345
5869,Solomon Islands,SLB,2040,0.011914625931192345
5870,Solomon Islands,SLB,2041,0.011914625931192345
5871,Solomon Islands,SLB,2042,0.011914625931192345
5872,Solomon Islands,SLB,2043,0.011914625931192345
5873,Solomon Islands,SLB,2044,0.011914625931192345
5874,Solomon Islands,SLB,2045,0.011914625931192345
5875,Solomon Islands,SLB,2046,0.011914625931192345
5876,Solomon Islands,SLB,2047,0.011914625931192345
5877,Solomon Islands,SLB,2048,0.011914625931192345
5878,Solomon Islands,SLB,2049,0.011914625931192345
5879,Solomon Islands,SLB,2050,0.011914625931192345
5889,Somalia,SOM,2020,0.011914625931192345
5890,Somalia,SOM,2021,0.011914625931192345
5891,Somalia,SOM,2022,0.011914625931192345
5892,Somalia,SOM,2023,0.011914625931192345
5893,Somalia,SOM,2024,0.011914625931192345
5894,Somalia,SOM,2025,0.011914625931192345
5895,Somalia,SOM,2026,0.011914625931192345
5896,Somalia,SOM,2027,0.011914625931192345
5897,Somalia,SOM,2028,0.011914625931192345
5898,Somalia,SOM,2029,0.011914625931192345
5899,Somalia,SOM,2030,0.011914625931192345
5900,Somalia,SOM,2031,0.011914625931192345
5901,Somalia,SOM,2032,0.011914625931192345
5902,Somalia,SOM,2033,0.011914625931192345
5903,Somalia,SOM,2034,0.011914625931192345
5904,Somalia,SOM,2035,0.011914625931192345
5905,Somalia,SOM,2036,0.011914625931192345
5906,Somalia,SOM,2037,0.011914625931192345
5907,Somalia,SOM,2038,0.011914625931192345
5908,Somalia,SOM,2039,0.011914625931192345
5909,Somalia,SOM,2040,0.011914625931192345
5910,Somalia,SOM,2041,0.011914625931192345
5911,Somalia,SOM,2042,0.011914625931192345
5912,Somalia,SOM,2043,0.011914625931192345
5913,Somalia,SOM,2044,0.011914625931192345
5914,Somalia,SOM,2045,0.011914625931192345
5915,Somalia,SOM,2046,0.011914625931192345
5916,Somalia,SOM,2047,0.011914625931192345
5917,Somalia,SOM,2048,0.011914625931192345
5918,Somalia,SOM,2049,0.011914625931192345
5919,Somalia,SOM,2050,0.011914625931192345
5929,South Africa,ZAF,2020,0.0
5930,South Africa,ZAF,2021,0.0
5931,South Africa,ZAF,2022,0.0
5932,South Africa,ZAF,2023,0.0
5933,South Africa,ZAF,2024,0.0
5934,South Africa,ZAF,2025,0.0
5935,South Africa,ZAF,2026,0.0
5936,South Africa,ZAF,2027,0.0
5937,South Africa,ZAF,2028,0.0
5938,South Africa,ZAF,2029,0.0
5939,South Africa,ZAF,2030,0.0
5940,South Africa,ZAF,2031,0.0
5941,South Africa,ZAF,2032,0.0
5942,South Africa,ZAF,2033,0.0
5943,South Africa,ZAF,2034,0.0
5944,South Africa,ZAF,2035,0.0
5945,South Africa,ZAF,2036,0.0
5946,South Africa,ZAF,2037,0.0
5947,South Africa,ZAF,2038,0.0
5948,South Africa,ZAF,2039,0.0
5949,South Africa,ZAF,2040,0.0
5950,South Africa,ZAF,2041,0.0
5951,South Africa,ZAF,2042,0.0
5952,South Africa,ZAF,2043,0.0
5953,South Africa,ZAF,2044,0.0
5954,South Africa,ZAF,2045,0.0
5955,South Africa,ZAF,2046,0.0
5956,South Africa,ZAF,2047,0.0
5957,South Africa,ZAF,2048,0.0
5958,South Africa,ZAF,2049,0.0
5959,South Africa,ZAF,2050,0.0
5969,Spain,ESP,2020,0.12871356014749877
5970,Spain,ESP,2021,0.12871356014749877
5971,Spain,ESP,2022,0.12871356014749877
5972,Spain,ESP,2023,0.12871356014749877
5973,Spain,ESP,2024,0.12871356014749877
5974,Spain,ESP,2025,0.12871356014749877
5975,Spain,ESP,2026,0.12871356014749877
5976,Spain,ESP,2027,0.12871356014749877
5977,Spain,ESP,2028,0.12871356014749877
5978,Spain,ESP,2029,0.12871356014749877
5979,Spain,ESP,2030,0.12871356014749877
5980,Spain,ESP,2031,0.12871356014749877
5981,Spain,ESP,2032,0.12871356014749877
5982,Spain,ESP,2033,0.12871356014749877
5983,Spain,ESP,2034,0.12871356014749877
5984,Spain,ESP,2035,0.12871356014749877
5985,Spain,ESP,2036,0.12871356014749877
5986,Spain,ESP,2037,0.12871356014749877
5987,Spain,ESP,2038,0.12871356014749877
5988,Spain,ESP,2039,0.12871356014749877
5989,Spain,ESP,2040,0.12871356014749877
5990,Spain,ESP,2041,0.12871356014749877
5991,Spain,ESP,2042,0.12871356014749877
5992,Spain,ESP,2043,0.12871356014749877
5993,Spain,ESP,2044,0.12871356014749877
5994,Spain,ESP,2045,0.12871356014749877
5995,Spain,ESP,2046,0.12871356014749877
5996,Spain,ESP,2047,0.12871356014749877
5997,Spain,ESP,2048,0.12871356014749877
5998,Spain,ESP,2049,0.12871356014749877
5999,Spain,ESP,2050,0.12871356014749877
6009,Sri Lanka,LKA,2020,0.011914625931192345
6010,Sri Lanka,LKA,2021,0.011914625931192345
6011,Sri Lanka,LKA,2022,0.011914625931192345
6012,Sri Lanka,LKA,2023,0.011914625931192345
6013,Sri Lanka,LKA,2024,0.011914625931192345
6014,Sri Lanka,LKA,2025,0.011914625931192345
6015,Sri Lanka,LKA,2026,0.011914625931192345
6016,Sri Lanka,LKA,2027,0.011914625931192345
6017,Sri Lanka,LKA,2028,0.011914625931192345
6018,Sri Lanka,LKA,2029,0.011914625931192345
6019,Sri Lanka,LKA,2030,0.011914625931192345
6020,Sri Lanka,LKA,2031,0.011914625931192345
6021,Sri Lanka,LKA,2032,0.011914625931192345
6022,Sri Lanka,LKA,2033,0.011914625931192345
6023,Sri Lanka,LKA,2034,0.011914625931192345
6024,Sri Lanka,LKA,2035,0.011914625931192345
6025,Sri Lanka,LKA,2036,0.011914625931192345
6026,Sri Lanka,LKA,2037,0.011914625931192345
6027,Sri Lanka,LKA,2038,0.011914625931192345
6028,Sri Lanka,LKA,2039,0.011914625931192345
6029,Sri Lanka,LKA,2040,0.011914625931192345
6030,Sri Lanka,LKA,2041,0.011914625931192345
6031,Sri Lanka,LKA,2042,0.011914625931192345
6032,Sri Lanka,LKA,2043,0.011914625931192345
6033,Sri Lanka,LKA,2044,0.011914625931192345
6034,Sri Lanka,LKA,2045,0.011914625931192345
6035,Sri Lanka,LKA,2046,0.011914625931192345
6036,Sri Lanka,LKA,2047,0.011914625931192345
6037,Sri Lanka,LKA,2048,0.011914625931192345
6038,Sri Lanka,LKA,2049,0.011914625931192345
6039,Sri Lanka,LKA,2050,0.011914625931192345
6049,St. Lucia,LCA,2020,0.011914625931192345
6050,St. Lucia,LCA,2021,0.011914625931192345
6051,St. Lucia,LCA,2022,0.011914625931192345
6052,St. Lucia,LCA,2023,0.011914625931192345
6053,St. Lucia,LCA,2024,0.011914625931192345
6054,St. Lucia,LCA,2025,0.011914625931192345
6055,St. Lucia,LCA,2026,0.011914625931192345
6056,St. Lucia,LCA,2027,0.011914625931192345
6057,St. Lucia,LCA,2028,0.011914625931192345
6058,St. Lucia,LCA,2029,0.011914625931192345
6059,St. Lucia,LCA,2030,0.011914625931192345
6060,St. Lucia,LCA,2031,0.011914625931192345
6061,St. Lucia,LCA,2032,0.011914625931192345
6062,St. Lucia,LCA,2033,0.011914625931192345
6063,St. Lucia,LCA,2034,0.011914625931192345
6064,St. Lucia,LCA,2035,0.011914625931192345
6065,St. Lucia,LCA,2036,0.011914625931192345
6066,St. Lucia,LCA,2037,0.011914625931192345
6067,St. Lucia,LCA,2038,0.011914625931192345
6068,St. Lucia,LCA,2039,0.011914625931192345
6069,St. Lucia,LCA,2040,0.011914625931192345
6070,St. Lucia,LCA,2041,0.011914625931192345
6071,St. Lucia,LCA,2042,0.011914625931192345
6072,St. Lucia,LCA,2043,0.011914625931192345
6073,St. Lucia,LCA,2044,0.011914625931192345
6074,St. Lucia,LCA,2045,0.011914625931192345
6075,St. Lucia,LCA,2046,0.011914625931192345
6076,St. Lucia,LCA,2047,0.011914625931192345
6077,St. Lucia,LCA,2048,0.011914625931192345
6078,St. Lucia,LCA,2049,0.011914625931192345
6079,St. Lucia,LCA,2050,0.011914625931192345
6089,St. Vincent and the Grenadines,VCT,2020,0.011914625931192345
6090,St. Vincent and the Grenadines,VCT,2021,0.011914625931192345
6091,St. Vincent and the Grenadines,VCT,2022,0.011914625931192345
6092,St. Vincent and the Grenadines,VCT,2023,0.011914625931192345
6093,St. Vincent and the Grenadines,VCT,2024,0.011914625931192345
6094,St. Vincent and the Grenadines,VCT,2025,0.011914625931192345
6095,St. Vincent and the Grenadines,VCT,2026,0.011914625931192345
6096,St. Vincent and the Grenadines,VCT,2027,0.011914625931192345
6097,St. Vincent and the Grenadines,VCT,2028,0.011914625931192345
6098,St. Vincent and the Grenadines,VCT,2029,0.011914625931192345
6099,St. Vincent and the Grenadines,VCT,2030,0.011914625931192345
6100,St. Vincent and the Grenadines,VCT,2031,0.011914625931192345
6101,St. Vincent and the Grenadines,VCT,2032,0.011914625931192345
6102,St. Vincent and the Grenadines,VCT,2033,0.011914625931192345
6103,St. Vincent and the Grenadines,VCT,2034,0.011914625931192345
6104,St. Vincent and the Grenadines,VCT,2035,0.011914625931192345
6105,St. Vincent and the Grenadines,VCT,2036,0.011914625931192345
6106,St. Vincent and the Grenadines,VCT,2037,0.011914625931192345
6107,St. Vincent and the Grenadines,VCT,2038,0.011914625931192345
6108,St. Vincent and the Grenadines,VCT,2039,0.011914625931192345
6109,St. Vincent and the Grenadines,VCT,2040,0.011914625931192345
6110,St. Vincent and the Grenadines,VCT,2041,0.011914625931192345
6111,St. Vincent and the Grenadines,VCT,2042,0.011914625931192345
6112,St. Vincent and the Grenadines,VCT,2043,0.011914625931192345
6113,St. Vincent and the Grenadines,VCT,2044,0.011914625931192345
6114,St. Vincent and the Grenadines,VCT,2045,0.011914625931192345
6115,St. Vincent and the Grenadines,VCT,2046,0.011914625931192345
6116,St. Vincent and the Grenadines,VCT,2047,0.011914625931192345
6117,St. Vincent and the Grenadines,VCT,2048,0.011914625931192345
6118,St. Vincent and the Grenadines,VCT,2049,0.011914625931192345
6119,St. Vincent and the Grenadines,VCT,2050,0.011914625931192345
6129,Sudan,SDN,2020,0.011914625931192345
6130,Sudan,SDN,2021,0.011914625931192345
6131,Sudan,SDN,2022,0.011914625931192345
6132,Sudan,SDN,2023,0.011914625931192345
6133,Sudan,SDN,2024,0.011914625931192345
6134,Sudan,SDN,2025,0.011914625931192345
6135,Sudan,SDN,2026,0.011914625931192345
6136,Sudan,SDN,2027,0.011914625931192345
6137,Sudan,SDN,2028,0.011914625931192345
6138,Sudan,SDN,2029,0.011914625931192345
6139,Sudan,SDN,2030,0.011914625931192345
6140,Sudan,SDN,2031,0.011914625931192345
6141,Sudan,SDN,2032,0.011914625931192345
6142,Sudan,SDN,2033,0.011914625931192345
6143,Sudan,SDN,2034,0.011914625931192345
6144,Sudan,SDN,2035,0.011914625931192345
6145,Sudan,SDN,2036,0.011914625931192345
6146,Sudan,SDN,2037,0.011914625931192345
6147,Sudan,SDN,2038,0.011914625931192345
6148,Sudan,SDN,2039,0.011914625931192345
6149,Sudan,SDN,2040,0.011914625931192345
6150,Sudan,SDN,2041,0.011914625931192345
6151,Sudan,SDN,2042,0.011914625931192345
6152,Sudan,SDN,2043,0.011914625931192345
6153,Sudan,SDN,2044,0.011914625931192345
6154,Sudan,SDN,2045,0.011914625931192345
6155,Sudan,SDN,2046,0.011914625931192345
6156,Sudan,SDN,2047,0.011914625931192345
6157,Sudan,SDN,2048,0.011914625931192345
6158,Sudan,SDN,2049,0.011914625931192345
6159,Sudan,SDN,2050,0.011914625931192345
6169,Suriname,SUR,2020,0.011914625931192345
6170,Suriname,SUR,2021,0.011914625931192345
6171,Suriname,SUR,2022,0.011914625931192345
6172,Suriname,SUR,2023,0.011914625931192345
6173,Suriname,SUR,2024,0.011914625931192345
6174,Suriname,SUR,2025,0.011914625931192345
6175,Suriname,SUR,2026,0.011914625931192345
6176,Suriname,SUR,2027,0.011914625931192345
6177,Suriname,SUR,2028,0.011914625931192345
6178,Suriname,SUR,2029,0.011914625931192345
6179,Suriname,SUR,2030,0.011914625931192345
6180,Suriname,SUR,2031,0.011914625931192345
6181,Suriname,SUR,2032,0.011914625931192345
6182,Suriname,SUR,2033,0.011914625931192345
6183,Suriname,SUR,2034,0.011914625931192345
6184,Suriname,SUR,2035,0.011914625931192345
6185,Suriname,SUR,2036,0.011914625931192345
6186,Suriname,SUR,2037,0.011914625931192345
6187,Suriname,SUR,2038,0.011914625931192345
6188,Suriname,SUR,2039,0.011914625931192345
6189,Suriname,SUR,2040,0.011914625931192345
6190,Suriname,SUR,2041,0.011914625931192345
6191,Suriname,SUR,2042,0.011914625931192345
6192,Suriname,SUR,2043,0.011914625931192345
6193,Suriname,SUR,2044,0.011914625931192345
6194,Suriname,SUR,2045,0.011914625931192345
6195,Suriname,SUR,2046,0.011914625931192345
6196,Suriname,SUR,2047,0.011914625931192345
6197,Suriname,SUR,2048,0.011914625931192345
6198,Suriname,SUR,2049,0.011914625931192345
6199,Suriname,SUR,2050,0.011914625931192345
6209,Sweden,SWE,2020,0.0366067165366863
6210,Sweden,SWE,2021,0.0366067165366863
6211,Sweden,SWE,2022,0.0366067165366863
6212,Sweden,SWE,2023,0.0366067165366863
6213,Sweden,SWE,2024,0.0366067165366863
6214,Sweden,SWE,2025,0.0366067165366863
6215,Sweden,SWE,2026,0.0366067165366863
6216,Sweden,SWE,2027,0.0366067165366863
6217,Sweden,SWE,2028,0.0366067165366863
6218,Sweden,SWE,2029,0.0366067165366863
6219,Sweden,SWE,2030,0.0366067165366863
6220,Sweden,SWE,2031,0.0366067165366863
6221,Sweden,SWE,2032,0.0366067165366863
6222,Sweden,SWE,2033,0.0366067165366863
6223,Sweden,SWE,2034,0.0366067165366863
6224,Sweden,SWE,2035,0.0366067165366863
6225,Sweden,SWE,2036,0.0366067165366863
6226,Sweden,SWE,2037,0.0366067165366863
6227,Sweden,SWE,2038,0.0366067165366863
6228,Sweden,SWE,2039,0.0366067165366863
6229,Sweden,SWE,2040,0.0366067165366863
6230,Sweden,SWE,2041,0.0366067165366863
6231,Sweden,SWE,2042,0.0366067165366863
6232,Sweden,SWE,2043,0.0366067165366863
6233,Sweden,SWE,2044,0.0366067165366863
6234,Sweden,SWE,2045,0.0366067165366863
6235,Sweden,SWE,2046,0.0366067165366863
6236,Sweden,SWE,2047,0.0366067165366863
6237,Sweden,SWE,2048,0.0366067165366863
6238,Sweden,SWE,2049,0.0366067165366863
6239,Sweden,SWE,2050,0.0366067165366863
6249,Switzerland,CHE,2020,0.022568849274368644
6250,Switzerland,CHE,2021,0.022568849274368644
6251,Switzerland,CHE,2022,0.022568849274368644
6252,Switzerland,CHE,2023,0.022568849274368644
6253,Switzerland,CHE,2024,0.022568849274368644
6254,Switzerland,CHE,2025,0.022568849274368644
6255,Switzerland,CHE,2026,0.022568849274368644
6256,Switzerland,CHE,2027,0.022568849274368644
6257,Switzerland,CHE,2028,0.022568849274368644
6258,Switzerland,CHE,2029,0.022568849274368644
6259,Switzerland,CHE,2030,0.022568849274368644
6260,Switzerland,CHE,2031,0.022568849274368644
6261,Switzerland,CHE,2032,0.022568849274368644
6262,Switzerland,CHE,2033,0.022568849274368644
6263,Switzerland,CHE,2034,0.022568849274368644
6264,Switzerland,CHE,2035,0.022568849274368644
6265,Switzerland,CHE,2036,0.022568849274368644
6266,Switzerland,CHE,2037,0.022568849274368644
6267,Switzerland,CHE,2038,0.022568849274368644
6268,Switzerland,CHE,2039,0.022568849274368644
6269,Switzerland,CHE,2040,0.022568849274368644
6270,Switzerland,CHE,2041,0.022568849274368644
6271,Switzerland,CHE,2042,0.022568849274368644
6272,Switzerland,CHE,2043,0.022568849274368644
6273,Switzerland,CHE,2044,0.022568849274368644
6274,Switzerland,CHE,2045,0.022568849274368644
6275,Switzerland,CHE,2046,0.022568849274368644
6276,Switzerland,CHE,2047,0.022568849274368644
6277,Switzerland,CHE,2048,0.022568849274368644
6278,Switzerland,CHE,2049,0.022568849274368644
6279,Switzerland,CHE,2050,0.022568849274368644
6289,Syrian Arab Republic,SYR,2020,0.011914625931192345
6290,Syrian Arab Republic,SYR,2021,0.011914625931192345
6291,Syrian Arab Republic,SYR,2022,0.011914625931192345
6292,Syrian Arab Republic,SYR,2023,0.011914625931192345
6293,Syrian Arab Republic,SYR,2024,0.011914625931192345
6294,Syrian Arab Republic,SYR,2025,0.011914625931192345
6295,Syrian Arab Republic,SYR,2026,0.011914625931192345
6296,Syrian Arab Republic,SYR,2027,0.011914625931192345
6297,Syrian Arab Republic,SYR,2028,0.011914625931192345
6298,Syrian Arab Republic,SYR,2029,0.011914625931192345
6299,Syrian Arab Republic,SYR,2030,0.011914625931192345
6300,Syrian Arab Republic,SYR,2031,0.011914625931192345
6301,Syrian Arab Republic,SYR,2032,0.011914625931192345
6302,Syrian Arab Republic,SYR,2033,0.011914625931192345
6303,Syrian Arab Republic,SYR,2034,0.011914625931192345
6304,Syrian Arab Republic,SYR,2035,0.011914625931192345
6305,Syrian Arab Republic,SYR,2036,0.011914625931192345
6306,Syrian Arab Republic,SYR,2037,0.011914625931192345
6307,Syrian Arab Republic,SYR,2038,0.011914625931192345
6308,Syrian Arab Republic,SYR,2039,0.011914625931192345
6309,Syrian Arab Republic,SYR,2040,0.011914625931192345
6310,Syrian Arab Republic,SYR,2041,0.011914625931192345
6311,Syrian Arab Republic,SYR,2042,0.011914625931192345
6312,Syrian Arab Republic,SYR,2043,0.011914625931192345
6313,Syrian Arab Republic,SYR,2044,0.011914625931192345
6314,Syrian Arab Republic,SYR,2045,0.011914625931192345
6315,Syrian Arab Republic,SYR,2046,0.011914625931192345
6316,Syrian Arab Republic,SYR,2047,0.011914625931192345
6317,Syrian Arab Republic,SYR,2048,0.011914625931192345
6318,Syrian Arab Republic,SYR,2049,0.011914625931192345
6319,Syrian Arab Republic,SYR,2050,0.011914625931192345
6329,Tajikistan,TJK,2020,0.011914625931192345
6330,Tajikistan,TJK,2021,0.011914625931192345
6331,Tajikistan,TJK,2022,0.011914625931192345
6332,Tajikistan,TJK,2023,0.011914625931192345
6333,Tajikistan,TJK,2024,0.011914625931192345
6334,Tajikistan,TJK,2025,0.011914625931192345
6335,Tajikistan,TJK,2026,0.011914625931192345
6336,Tajikistan,TJK,2027,0.011914625931192345
6337,Tajikistan,TJK,2028,0.011914625931192345
